ax,ay,az,gx,gy,gz
0.69, -0.79, -0.24, -41.15, 35.38, 39.68
0.53, -0.83, -0.28, -54.88, 40.25, 43.01
0.39, -0.81, -0.32, -55.88, 33.01, 45.23
0.29, -0.79, -0.46, -43.33, -4.91, 34.96
0.06, -0.80, -0.63, -19.90, -39.46, 12.48
-0.26, -0.85, -0.72, -0.65, -46.34, -14.74
-0.53, -0.89, -0.72, 5.01, 2.40, -32.28
-0.41, -0.87, -0.59, 15.88, 21.88, -53.30
-0.07, -0.81, -0.52, 24.57, 9.19, -54.07
0.31, -0.79, -0.50, 21.75, -1.54, -39.25
0.57, -0.78, -0.45, 17.39, 8.05, -24.98
0.69, -0.71, -0.35, 7.30, 8.61, -9.29
0.73, -0.68, -0.24, -1.70, 14.47, 2.83
0.79, -0.72, -0.18, -19.60, 22.35, 17.92
0.78, -0.76, -0.18, -33.11, 31.40, 25.73
0.64, -0.78, -0.24, -47.27, 31.17, 32.92
0.46, -0.77, -0.29, -52.17, 34.79, 36.38
0.35, -0.77, -0.35, -50.64, 18.79, 34.43
0.25, -0.77, -0.45, -38.38, -8.71, 29.62
0.08, -0.76, -0.57, -19.65, -28.41, 14.55
-0.16, -0.81, -0.63, -2.62, -35.35, -9.40
-0.36, -0.88, -0.62, 4.95, -18.97, -26.25
-0.32, -0.90, -0.54, 15.05, 7.03, -43.50
-0.11, -0.86, -0.53, 22.94, 3.55, -52.52
0.12, -0.83, -0.52, 20.05, 10.23, -47.23
0.42, -0.82, -0.46, 7.36, 20.50, -29.95
0.70, -0.76, -0.31, 0.41, 15.50, -12.21
0.91, -0.71, -0.21, -10.46, 6.37, 10.16
1.00, -0.72, -0.16, -24.11, 14.66, 24.06
0.92, -0.76, -0.18, -38.24, 23.32, 33.78
0.64, -0.80, -0.24, -55.01, 39.71, 41.63
0.42, -0.77, -0.31, -64.00, 53.98, 41.79
0.31, -0.75, -0.37, -64.00, 29.85, 39.16
0.19, -0.75, -0.48, -46.60, -25.34, 28.53
0.01, -0.76, -0.62, -19.43, -58.01, 11.22
-0.27, -0.82, -0.77, 5.38, -61.50, -18.50
-0.53, -0.89, -0.72, 9.90, -3.18, -36.52
-0.43, -0.89, -0.57, 16.50, 34.00, -53.36
-0.03, -0.82, -0.51, 23.41, 32.94, -55.86
0.33, -0.81, -0.47, 18.89, 5.33, -46.91
0.59, -0.82, -0.41, 13.80, -14.69, -26.99
0.79, -0.76, -0.36, 7.06, -2.36, -1.44
0.92, -0.68, -0.28, -3.49, 9.22, 9.77
0.92, -0.68, -0.15, -20.43, 22.27, 23.46
0.84, -0.74, -0.13, -37.47, 27.66, 34.85
0.66, -0.79, -0.22, -56.36, 32.42, 42.53
0.42, -0.75, -0.30, -63.44, 44.66, 46.30
0.31, -0.73, -0.36, -60.55, 26.66, 40.08
0.21, -0.75, -0.45, -46.73, -18.25, 29.78
0.04, -0.79, -0.56, -24.96, -46.28, 16.82
-0.17, -0.82, -0.66, -7.64, -51.96, -9.42
-0.39, -0.85, -0.73, 3.95, -23.90, -24.04
-0.36, -0.85, -0.66, 14.40, 15.28, -41.15
-0.11, -0.83, -0.56, 22.64, 16.74, -50.99
0.14, -0.84, -0.52, 26.52, -0.11, -50.04
0.38, -0.84, -0.48, 23.53, -17.38, -41.18
0.58, -0.82, -0.42, 18.39, -19.47, -20.02
0.82, -0.75, -0.35, 8.22, 6.87, 3.21
0.96, -0.69, -0.23, -7.48, 18.25, 14.38
0.95, -0.71, -0.12, -21.72, 26.79, 29.52
0.82, -0.78, -0.16, -43.09, 32.90, 38.28
0.55, -0.81, -0.24, -56.94, 37.09, 43.81
0.35, -0.76, -0.31, -58.97, 46.00, 48.45
0.28, -0.74, -0.38, -50.72, 16.80, 39.00
0.15, -0.76, -0.52, -32.58, -43.62, 28.46
-0.07, -0.78, -0.62, -10.65, -64.00, 8.78
-0.31, -0.85, -0.67, 3.59, -47.47, -16.70
-0.44, -0.89, -0.66, 6.29, -0.81, -33.71
-0.29, -0.83, -0.55, 16.93, 28.95, -45.99
0.03, -0.79, -0.49, 21.79, 24.23, -51.17
0.34, -0.82, -0.48, 24.06, -1.30, -43.31
0.53, -0.84, -0.45, 17.42, -13.65, -25.87
0.72, -0.82, -0.36, 8.56, -5.83, -3.76
