ax,ay,az,gx,gy,gz
0.19, -0.70, -0.42, -30.16, 7.33, 22.59
0.21, -0.76, -0.45, -24.84, -8.57, 21.06
0.16, -0.87, -0.50, -18.41, -23.60, 15.09
0.04, -0.96, -0.55, -13.42, -27.00, 2.69
-0.09, -1.00, -0.60, -9.18, -13.54, -8.50
-0.15, -0.96, -0.62, -5.24, 8.51, -23.52
-0.10, -0.91, -0.60, -2.03, 14.87, -31.21
0.02, -0.88, -0.57, 0.02, 13.25, -34.46
0.16, -0.85, -0.54, 0.37, 6.67, -32.92
0.26, -0.80, -0.50, -1.45, 1.56, -25.97
0.35, -0.73, -0.43, -5.47, 3.85, -14.64
0.42, -0.65, -0.39, -5.62, 0.42, -8.19
0.39, -0.60, -0.40, -11.75, 3.36, 1.74
0.35, -0.61, -0.37, -21.11, 15.21, 12.94
0.35, -0.63, -0.37, -26.35, 17.09, 18.03
0.31, -0.65, -0.40, -29.20, 18.93, 21.60
0.25, -0.69, -0.43, -31.15, 20.66, 25.70
0.23, -0.77, -0.44, -31.58, 13.74, 27.82
0.23, -0.87, -0.46, -27.80, -4.09, 26.26
0.18, -0.94, -0.52, -20.37, -23.77, 17.83
0.02, -0.96, -0.63, -11.44, -20.81, 2.29
-0.18, -0.94, -0.67, -5.78, -4.95, -15.60
-0.23, -0.93, -0.64, -1.02, 14.31, -29.27
-0.09, -0.89, -0.60, 2.78, 13.43, -37.65
0.06, -0.85, -0.57, 5.62, 5.86, -37.96
0.19, -0.81, -0.51, 4.51, -4.76, -34.56
0.31, -0.72, -0.46, 0.78, 0.63, -21.14
0.44, -0.67, -0.42, 0.78, -5.20, -12.74
0.46, -0.61, -0.39, -6.29, -0.04, 0.48
0.45, -0.62, -0.36, -14.30, 13.45, 12.52
0.43, -0.63, -0.34, -23.42, 21.85, 21.21
0.36, -0.64, -0.35, -28.51, 26.39, 26.75
0.32, -0.67, -0.39, -32.62, 21.31, 32.05
0.29, -0.71, -0.43, -33.16, 12.75, 37.33
0.26, -0.76, -0.47, -30.23, -4.28, 37.70
0.18, -0.84, -0.51, -17.17, -14.26, 27.61
-0.03, -0.94, -0.60, -11.22, -12.08, 11.51
-0.25, -1.00, -0.65, -7.88, -6.84, -7.64
-0.29, -1.01, -0.64, -3.18, 19.02, -18.90
-0.13, -0.97, -0.58, -0.59, 17.71, -33.31
0.02, -0.89, -0.54, 1.91, 15.77, -37.90
0.16, -0.84, -0.50, 1.39, 9.83, -37.04
0.29, -0.81, -0.45, -1.41, -1.43, -30.77
0.39, -0.74, -0.43, -4.22, -4.52, -13.18
0.52, -0.66, -0.41, -5.42, -1.58, 1.76
0.56, -0.61, -0.36, -12.73, 7.87, 12.72
0.46, -0.61, -0.32, -22.59, 19.46, 20.05
0.35, -0.65, -0.31, -33.07, 33.34, 27.33
0.27, -0.69, -0.34, -39.33, 31.19, 31.37
0.24, -0.71, -0.38, -41.61, 17.14, 35.93
0.22, -0.77, -0.40, -35.91, -13.96, 34.22
0.17, -0.86, -0.50, -20.43, -46.92, 21.91
-0.03, -0.91, -0.64, -11.30, -42.00, 9.40
-0.26, -0.93, -0.68, -5.76, -20.70, -14.11
-0.31, -0.94, -0.67, -2.36, 13.83, -22.90
-0.12, -0.91, -0.62, 1.50, 21.18, -29.47
0.10, -0.85, -0.57, 3.56, 17.52, -29.70
0.24, -0.81, -0.54, 4.27, 6.36, -28.80
0.32, -0.78, -0.52, 5.44, -4.17, -22.58
0.38, -0.73, -0.50, 2.95, -4.99, -10.82
0.44, -0.69, -0.45, 0.01, 3.34, 3.83
0.45, -0.67, -0.40, -9.64, 16.41, 12.70
0.40, -0.67, -0.35, -19.87, 30.65, 20.37
0.32, -0.70, -0.31, -30.97, 38.21, 23.58
0.28, -0.72, -0.31, -37.96, 32.74, 28.54
0.27, -0.74, -0.35, -38.49, 13.67, 31.31
0.24, -0.76, -0.42, -33.78, -11.27, 30.08
0.13, -0.82, -0.50, -21.39, -32.64, 17.52
-0.06, -0.90, -0.57, -12.02, -44.86, -1.20
-0.26, -0.98, -0.63, -4.66, -19.44, -14.82
-0.28, -0.97, -0.65, -3.30, 14.28, -27.23
-0.14, -0.89, -0.59, 2.48, 23.01, -36.17
0.07, -0.83, -0.56, 7.19, 19.87, -35.32
0.27, -0.81, -0.54, 6.26, 7.09, -31.05
0.36, -0.79, -0.48, 2.96, -0.17, -19.28
0.46, -0.72, -0.43, 0.40, -1.06, -5.35
0.52, -0.66, -0.40, -4.53, 1.99, 6.03
